Time (s) Auto	Angle (rad) Run #28
19.100	-0.002
19.150	-0.002
19.200	-0.002
19.250	-0.002
19.300	-0.002
19.350	-0.002
19.400	-0.002
19.450	-0.002
19.500	-0.002
19.550	-0.002
19.600	-0.002
19.650	-0.002
19.700	-0.002
19.750	-0.002
19.800	-0.002
19.850	-0.002
19.900	-0.002
19.950	-0.002
20.000	-0.002
20.050	-0.002
20.100	-0.002
20.150	-0.002
20.200	-0.002
20.250	-0.002
20.300	-0.003
20.350	-0.003
20.400	-0.003
20.450	-0.003
20.500	-0.003
20.550	-0.003
20.600	-0.005
20.650	-0.005
20.700	-0.003
20.750	-0.003
20.800	-0.003
20.850	-0.003
20.900	-0.003
20.950	-0.003
21.000	-0.003
21.050	-0.005
21.100	-0.006
21.150	-0.006
21.200	-0.008
21.250	-0.008
21.300	-0.008
21.350	-0.008
21.400	-0.008
21.450	-0.008
21.500	-0.006
21.550	-0.006
21.600	-0.008
21.650	-0.008
21.700	-0.008
21.750	-0.008
21.800	-0.008
21.850	-0.008
21.900	-0.008
21.950	-0.008
22.000	-0.008
22.050	-0.008
22.100	-0.009
22.150	-0.009
22.200	-0.011
22.250	-0.011
22.300	-0.011
22.350	-0.011
22.400	-0.011
22.450	-0.009
22.500	-0.011
22.550	-0.011
22.600	-0.011
22.650	-0.011
22.700	-0.009
22.750	-0.009
22.800	-0.011
22.850	-0.011
22.900	-0.011
22.950	-0.009
23.000	-0.009
23.050	-0.009
23.100	-0.009
23.150	-0.009
23.200	-0.009
23.250	-0.009
23.300	-0.009
23.350	-0.009
23.400	-0.009
23.450	-0.009
23.500	-0.009
23.550	-0.009
23.600	-0.009
23.650	-0.009
23.700	-0.008
23.750	-0.008
23.800	-0.009
23.850	-0.009
23.900	-0.009
23.950	-0.009
24.000	-0.009
24.050	-0.009
24.100	-0.008
24.150	-0.008
24.200	-0.008
24.250	-0.008
24.300	-0.009
24.350	-0.009
24.400	-0.009
24.450	-0.008
24.500	-0.008
24.550	-0.008
24.600	-0.008
24.650	-0.008
24.700	-0.008
24.750	-0.008
24.800	-0.008
24.850	-0.008
24.900	-0.008
24.950	-0.008
25.000	-0.009
25.050	-0.009
25.100	-0.009
25.150	-0.009
25.200	-0.009
25.250	-0.009
25.300	-0.009
25.350	-0.009
25.400	-0.009
25.450	-0.008
25.500	-0.009
25.550	-0.009
25.600	-0.009
25.650	-0.009
25.700	-0.009
25.750	-0.009
25.800	-0.009
25.850	-0.009
25.900	-0.009
25.950	-0.008
26.000	-0.008
26.050	-0.008
26.100	-0.008
26.150	-0.008
26.200	-0.008
26.250	-0.008
26.300	-0.008
26.350	-0.008
26.400	-0.008
26.450	-0.008
26.500	-0.008
26.550	-0.008
26.600	-0.008
26.650	-0.008
26.700	-0.008
26.750	-0.008
26.800	-0.008
26.850	-0.008
26.900	-0.008
26.950	-0.008
27.000	-0.008
27.050	-0.008
27.100	-0.008
27.150	-0.008
27.200	-0.008
27.250	-0.008
27.300	-0.008
27.350	-0.008
27.400	-0.008
27.450	-0.008
27.500	-0.008
27.550	-0.008
27.600	-0.008
27.650	-0.008
27.700	-0.008
27.750	-0.008
27.800	-0.008
27.850	-0.008
27.900	-0.008
27.950	-0.008
28.000	-0.008
28.050	-0.008
28.100	-0.008
28.150	-0.008
28.200	-0.008
28.250	-0.008
28.300	-0.008
28.350	-0.008
28.400	-0.008
28.450	-0.008
28.500	-0.008
28.550	-0.008
28.600	-0.008
28.650	-0.008
28.700	-0.008
28.750	-0.008
28.800	-0.008
28.850	-0.008
28.900	-0.006
28.950	-0.006
29.000	-0.006
29.050	-0.006
29.100	-0.006
29.150	-0.006
29.200	-0.006
29.250	-0.006
29.300	-0.006
29.350	-0.006
29.400	-0.006
29.450	-0.006
29.500	-0.006
29.550	-0.006
29.600	-0.006
29.650	-0.006
29.700	-0.006
29.750	-0.006
29.800	-0.006
29.850	-0.006
29.900	-0.006
29.950	-0.006
30.000	-0.006
30.050	-0.005
30.100	-0.005
30.150	-0.005
30.200	-0.005
30.250	-0.005
30.300	-0.005
30.350	-0.005
30.400	-0.005
30.450	-0.005
30.500	-0.003
30.550	-0.003
30.600	-0.003
30.650	-0.003
30.700	-0.003
30.750	-0.002
30.800	-0.002
30.850	-0.002
30.900	-0.002
30.950	-0.002
31.000	-0.002
31.050	-0.002
31.100	-0.002
31.150	-0.002
31.200	-0.002
31.250	-0.002
31.300	-0.002
31.350	-0.002
31.400	-0.002
31.450	-0.002
31.500	-0.002
31.550	-0.002
31.600	-0.002
31.650	-0.002
31.700	-0.002
31.750	-0.002
31.800	-0.002
31.850	-0.002
31.900	-0.002
31.950	-0.002
32.000	-0.002
32.050	-0.002
32.100	-0.002
32.150	-0.002
32.200	-0.003
32.250	-0.003
32.300	-0.003
32.350	-0.003
32.400	-0.003
32.450	-0.003
32.500	-0.003
32.550	-0.003
32.600	-0.003
32.650	-0.003
32.700	-0.003
32.750	-0.003
32.800	-0.003
32.850	-0.005
32.900	-0.005
32.950	-0.005
33.000	-0.006
33.050	-0.006
33.100	-0.008
33.150	-0.008
33.200	-0.009
33.250	-0.009
33.300	-0.009
33.350	-0.011
33.400	-0.011
33.450	-0.011
33.500	-0.011
33.550	-0.013
33.600	-0.013
33.650	-0.014
33.700	-0.014
33.750	-0.014
33.800	-0.014
33.850	-0.014
33.900	-0.016
33.950	-0.016
34.000	-0.016
34.050	-0.016
34.100	-0.016
34.150	-0.017
34.200	-0.017
34.250	-0.017
34.300	-0.017
34.350	-0.017
34.400	-0.017
34.450	-0.017
34.500	-0.019
34.550	-0.019
34.600	-0.019
34.650	-0.019
34.700	-0.019
34.750	-0.019
34.800	-0.019
34.850	-0.019
34.900	-0.019
34.950	-0.019
35.000	-0.019
35.050	-0.019
35.100	-0.019
35.150	-0.019
35.200	-0.019
35.250	-0.019
35.300	-0.019
35.350	-0.019
35.400	-0.019
35.450	-0.019
35.500	-0.019
35.550	-0.019
35.600	-0.019
35.650	-0.019
35.700	-0.019
35.750	-0.019
35.800	-0.019
35.850	-0.019
35.900	-0.019
35.950	-0.019
36.000	-0.019
36.050	-0.019
36.100	-0.019
36.150	-0.019
36.200	-0.019
36.250	-0.019
36.300	-0.019
36.350	-0.019
36.400	-0.019
36.450	-0.019
36.500	-0.019
36.550	-0.019
36.600	-0.019
36.650	-0.019
36.700	-0.017
36.750	-0.019
36.800	-0.019
36.850	-0.017
36.900	-0.017
36.950	-0.019
37.000	-0.017
37.050	-0.017
37.100	-0.019
37.150	-0.017
37.200	-0.017
37.250	-0.019
37.300	-0.017
37.350	-0.017
37.400	-0.019
37.450	-0.019
37.500	-0.019
37.550	-0.019
37.600	-0.019
37.650	-0.019
37.700	-0.019
37.750	-0.019
37.800	-0.019
37.850	-0.019
37.900	-0.019
37.950	-0.019
38.000	-0.019
38.050	-0.019
38.100	-0.019
38.150	-0.017
38.200	-0.019
38.250	-0.019
38.300	-0.017
38.350	-0.019
38.400	-0.019
38.450	-0.017
38.500	-0.019
38.550	-0.019
38.600	-0.017
38.650	-0.019
38.700	-0.019
38.750	-0.019
38.800	-0.019
38.850	-0.019
38.900	-0.019
38.950	-0.019
39.000	-0.019
39.050	-0.019
39.100	-0.019
39.150	-0.019
39.200	-0.019
39.250	-0.019
39.300	-0.019
39.350	-0.019
39.400	-0.019
39.450	-0.019
39.500	-0.019
39.550	-0.019
39.600	-0.019
39.650	-0.019
39.700	-0.019
39.750	-0.019
39.800	-0.019
39.850	-0.019
39.900	-0.019
39.950	-0.019
40.000	-0.019
40.050	-0.019
40.100	-0.019
40.150	-0.019
40.200	-0.019
40.250	-0.019
40.300	-0.019
40.350	-0.019
40.400	-0.019
40.450	-0.019
40.500	-0.019
40.550	-0.019
40.600	-0.019
40.650	-0.019
40.700	-0.019
40.750	-0.019
40.800	-0.019
40.850	-0.019
40.900	-0.019
40.950	-0.019
41.000	-0.019
41.050	-0.019
41.100	-0.019
41.150	-0.019
41.200	-0.019
41.250	-0.019
41.300	-0.019
41.350	-0.019
41.400	-0.019
41.450	-0.019
41.500	-0.019
41.550	-0.019
41.600	-0.019
41.650	-0.019
41.700	-0.019
41.750	-0.019
41.800	-0.019
41.850	-0.019
41.900	-0.019
41.950	-0.019
42.000	-0.019
42.050	-0.019
42.100	-0.019
42.150	-0.019
42.200	-0.019
42.250	-0.019
42.300	-0.019
42.350	-0.019
42.400	-0.019
42.450	-0.019
42.500	-0.019
42.550	-0.019
42.600	-0.019
42.650	-0.019
42.700	-0.019
42.750	-0.019
42.800	-0.019
42.850	-0.019
42.900	-0.019
42.950	-0.019
43.000	-0.019
43.050	-0.019
43.100	-0.019
43.150	-0.019
43.200	-0.019
43.250	-0.019
43.300	-0.019
43.350	-0.019
43.400	-0.019
43.450	-0.019
43.500	-0.019
43.550	-0.019
43.600	-0.019
43.650	-0.019
43.700	-0.019
43.750	-0.019
43.800	-0.019
43.850	-0.019
43.900	-0.019
43.950	-0.019
44.000	-0.019
44.050	-0.019
44.100	-0.019
44.150	-0.019
44.200	-0.019
44.250	-0.019
44.300	-0.019
44.350	-0.019
44.400	-0.019
44.450	-0.019
44.500	-0.019
44.550	-0.019
44.600	-0.019
44.650	-0.019
44.700	-0.019
44.750	-0.019
44.800	-0.019
44.850	-0.019
44.900	-0.019
44.950	-0.019
45.000	-0.019
45.050	-0.019
45.100	-0.019
45.150	-0.019
45.200	-0.019
45.250	-0.019
45.300	-0.019
45.350	-0.019
45.400	-0.019
45.450	-0.019
45.500	-0.019
45.550	-0.019
45.600	-0.019
45.650	-0.019
45.700	-0.019
45.750	-0.019
45.800	-0.019
45.850	-0.019
45.900	-0.019
45.950	-0.019
46.000	-0.019
46.050	-0.019
46.100	-0.019
46.150	-0.019
46.200	-0.019
46.250	-0.019
